label,path,is_corrupted,phash,width,height,aspect_ratio,area_px,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness_mean,brightness_std,saturation_mean,saturation_std,sharpness_lapl_var,colorfulness
glass,trashnet\data\dataset-resized\glass\glass204.jpg,False,,512,384,1.3333333333333333,196608,167.5839589436849,156.31279500325522,143.2315673828125,15.009094209344202,13.226435931374237,13.975488767716367,167.62640380859375,14.756427396852507,37.26269022623698,4.426900944783199,19.130843970691785,9.800352743588371
glass,trashnet\data\dataset-resized\glass\glass205.jpg,False,,512,384,1.3333333333333333,196608,160.62340799967447,148.0768280029297,136.05135091145834,13.011558236593485,12.524250669116883,13.302996817658657,160.62472025553384,13.008093194585879,39.25899759928385,5.042953411035034,33.98449170959389,9.636653604813569
glass,trashnet\data\dataset-resized\glass\glass206.jpg,False,,512,384,1.3333333333333333,196608,164.2654825846354,153.5239715576172,142.5838623046875,15.274307451882285,14.591073970272438,15.631720117107447,164.2699178059896,15.259128861111797,33.97891743977865,5.593013261824397,33.52391031754411,9.29890900290222
glass,trashnet\data\dataset-resized\glass\glass207.jpg,False,,512,384,1.3333333333333333,196608,185.8813018798828,177.26033528645834,166.5452117919922,21.054822894727728,21.443843040158264,22.204074523782047,185.89320373535156,21.013594886120757,27.19360860188802,9.139997666041909,198.8069048722585,9.830612963948917
glass,trashnet\data\dataset-resized\glass\glass208.jpg,False,,512,384,1.3333333333333333,196608,171.06511942545572,163.46581013997397,156.6309051513672,19.679290677961657,20.290121909883293,22.419374916661827,171.0806427001953,19.69507987066825,22.411997477213543,9.495854963969197,68.79461608568413,8.604192920437669
glass,trashnet\data\dataset-resized\glass\glass209.jpg,False,,512,384,1.3333333333333333,196608,165.37618001302084,156.5657755533854,144.6769053141276,18.202425008648202,18.447982844677515,20.366181201999336,165.37618001302084,18.202425008648156,32.822855631510414,9.279058343733503,13.241902087194225,8.911732955571132
glass,trashnet\data\dataset-resized\glass\glass21.jpg,False,,512,384,1.3333333333333333,196608,164.9649912516276,158.49766540527344,138.7286631266276,56.59661095360249,54.56419259484678,58.13544023025598,165.85574340820312,55.63560139506952,49.10017395019531,26.801386175228917,579.683847465449,16.628086827523667
glass,trashnet\data\dataset-resized\glass\glass210.jpg,False,,512,384,1.3333333333333333,196608,158.46912129720053,145.79885864257812,131.30133056640625,11.483432176655429,11.156242628792434,11.562618324441157,158.47039286295572,11.478660722483664,43.923858642578125,4.698032959825486,10.696314219359516,9.826256854309232
glass,trashnet\data\dataset-resized\glass\glass211.jpg,False,,512,384,1.3333333333333333,196608,152.0237833658854,143.01952107747397,136.69203186035156,9.444392377946723,9.47814276198644,11.568375002432346,152.0345204671224,9.380504761256528,25.89348856608073,9.92585133577469,15.923558081577843,9.683047870508293
glass,trashnet\data\dataset-resized\glass\glass212.jpg,False,,512,384,1.3333333333333333,196608,146.44170125325522,138.8644256591797,133.32666524251303,9.724009710331535,8.665233375955017,9.754981941168483,146.5143076578776,9.267789145867216,23.036768595377605,7.720346863692038,7.55753512835751,8.056409537275625
glass,trashnet\data\dataset-resized\glass\glass213.jpg,False,,512,384,1.3333333333333333,196608,152.7779998779297,143.85508728027344,135.57361348470053,11.673098005432559,12.10433242868938,14.09769441986565,152.8250986735026,11.427256775292854,29.204600016276043,8.999667623456368,2.738860814832151,9.139930439370175
glass,trashnet\data\dataset-resized\glass\glass214.jpg,False,,512,384,1.3333333333333333,196608,148.37865702311197,140.8346964518229,135.00951639811197,11.82633151527451,13.105730839616495,15.425799087248555,148.38589986165366,11.83482495965813,23.508875528971355,10.921244084262211,14.564539539084459,9.070345822650422
glass,trashnet\data\dataset-resized\glass\glass215.jpg,False,,512,384,1.3333333333333333,196608,200.0723622639974,198.1296183268229,185.80218505859375,39.22075193458693,25.4692269740772,37.31766125985398,204.00427754720053,27.479568882094092,26.598012288411457,32.01426182692787,112.19593808859484,18.870277660844447
glass,trashnet\data\dataset-resized\glass\glass216.jpg,False,,512,384,1.3333333333333333,196608,193.96844991048178,191.78563944498697,180.70492553710938,37.90626565175194,25.94535080325729,35.25161397139204,197.54340108235678,27.873349507465388,25.099904378255207,28.787938453134867,61.319284199012635,17.39466668482596
glass,trashnet\data\dataset-resized\glass\glass217.jpg,False,,512,384,1.3333333333333333,196608,211.66077677408853,206.6732940673828,198.6833038330078,48.11865054280597,50.43929334275224,54.71857738227448,211.69817606608072,48.01019287318205,23.09331766764323,43.062267014610136,398.5671589795707,18.850262165432536
glass,trashnet\data\dataset-resized\glass\glass218.jpg,False,,512,384,1.3333333333333333,196608,201.3950653076172,194.06182861328125,183.54901631673178,41.70787369272314,45.54351382655047,51.71515929351432,201.80303955078125,40.78936594236949,28.125025431315105,38.694613327108314,234.3398335541909,26.002923906600497
glass,trashnet\data\dataset-resized\glass\glass219.jpg,False,,512,384,1.3333333333333333,196608,182.82855224609375,173.92744954427084,161.79816182454428,48.278641487857996,50.253289471672325,57.53437726029684,183.8102823893229,46.48752995755282,37.3088633219401,48.15256811906356,497.81612833814387,34.967549056828716
glass,trashnet\data\dataset-resized\glass\glass22.jpg,False,,512,384,1.3333333333333333,196608,171.7527821858724,174.7872111002604,186.6201934814453,60.19983890626565,59.84915211707554,63.446193444723896,186.7125244140625,63.271181518007275,26.73285420735677,22.74052480063908,250.2818705038064,7.950652231668957
glass,trashnet\data\dataset-resized\glass\glass220.jpg,False,,512,384,1.3333333333333333,196608,197.12251790364584,175.2978057861328,161.3612823486328,15.398570414444334,14.646865223505324,14.228661115043145,197.1250762939453,15.3834071961964,46.45933532714844,7.457728260332016,35.26380914198753,16.924434722545982
glass,trashnet\data\dataset-resized\glass\glass221.jpg,False,,512,384,1.3333333333333333,196608,177.2868855794271,156.49859110514322,143.2428181966146,15.040196877161268,13.202367537470089,12.845695821550434,177.30913289388022,14.94748591603421,49.11819966634115,5.58736512840665,22.93564349224066,15.967001861372122
glass,trashnet\data\dataset-resized\glass\glass222.jpg,False,,512,384,1.3333333333333333,196608,208.98809814453125,188.5886993408203,174.262939453125,29.43286978878187,24.973413717008018,24.618172522453662,209.50068155924478,27.412333623603207,44.32050577799479,13.020936519559651,51.05310533006883,18.585408900370403
glass,trashnet\data\dataset-resized\glass\glass223.jpg,False,,512,384,1.3333333333333333,196608,192.95074462890625,171.82454427083334,157.72361755371094,20.49589720954034,18.558280830668792,18.500207938220065,192.95740254720053,20.48376296281632,46.8714853922526,8.205620844707179,38.87553889542405,17.42630611605299
glass,trashnet\data\dataset-resized\glass\glass224.jpg,False,,512,384,1.3333333333333333,196608,183.19645182291666,162.57079569498697,149.08826700846353,16.516367220834667,15.35757254113721,15.998958269910197,183.19645182291666,16.516367220834614,47.89637756347656,8.5472879611362,28.018549470825956,16.04778357735915
glass,trashnet\data\dataset-resized\glass\glass225.jpg,False,,512,384,1.3333333333333333,196608,184.3636678059896,163.44832865397134,149.94688924153647,19.038324587524375,17.596064207083746,20.1127664308492,184.3637491861979,19.03799763015713,48.40909322102865,15.694785115492001,44.17853275683914,18.609810976511376
glass,trashnet\data\dataset-resized\glass\glass226.jpg,False,,512,384,1.3333333333333333,196608,173.2109629313151,177.6851552327474,188.4531707763672,38.62995682238877,36.681998714822875,42.64235997305192,191.12079874674478,39.2297906722037,29.089579264322918,17.88184918410015,272.2744450811038,16.90926268133985
glass,trashnet\data\dataset-resized\glass\glass227.jpg,False,,512,384,1.3333333333333333,196608,200.67330932617188,184.9294687906901,170.49703470865884,44.16284946234756,38.439797297522546,38.868403605296635,201.13756815592447,42.7034223028764,40.24652608235677,15.393177421485293,34.21748631933912,16.41101554694329
glass,trashnet\data\dataset-resized\glass\glass228.jpg,False,,512,384,1.3333333333333333,196608,198.8376922607422,182.24867248535156,168.4197794596354,33.269182573412444,30.319702144686218,28.430699446704395,198.91539001464844,32.87188586148973,39.26007588704427,6.773846187024408,17.915354291184084,15.272247135667424
glass,trashnet\data\dataset-resized\glass\glass229.jpg,False,,512,384,1.3333333333333333,196608,195.0552012125651,181.14838663736978,165.29731241861978,63.16408697550773,55.21388415038021,54.89759971406263,196.18203735351562,60.609157854939696,43.69231669108073,23.524104998900945,101.88952123309069,18.22815166688339
glass,trashnet\data\dataset-resized\glass\glass23.jpg,False,,512,384,1.3333333333333333,196608,176.67521158854166,174.0337371826172,157.05671183268228,61.48465371101715,50.67073848598365,56.86939413259931,182.30814107259116,50.151065173332185,49.37317403157552,53.58394435826357,601.7443539682362,26.280699454783154
glass,trashnet\data\dataset-resized\glass\glass230.jpg,False,,512,384,1.3333333333333333,196608,201.86824544270834,185.5621795654297,170.82376607259116,48.54511855073715,43.26771431688416,41.42199464013158,202.0771687825521,47.90311461977418,39.64468892415365,10.44419783824339,37.14133643100245,17.37656755501871
glass,trashnet\data\dataset-resized\glass\glass231.jpg,False,,512,384,1.3333333333333333,196608,191.98292541503906,177.77173868815103,162.5483144124349,64.64239231242597,56.67182088511293,56.69679502285854,193.1974843343099,61.96365625453532,45.193745930989586,26.592371935344325,48.19302876477337,18.723695086709736
glass,trashnet\data\dataset-resized\glass\glass232.jpg,False,,512,384,1.3333333333333333,196608,184.22718302408853,174.3421834309896,162.6237335205078,43.04305061863603,39.86222886872196,42.44819277541407,184.2869873046875,42.922391482936064,31.777353922526043,9.275642632033982,138.16157526954905,10.700980256959092
glass,trashnet\data\dataset-resized\glass\glass233.jpg,False,,512,384,1.3333333333333333,196608,183.62954711914062,159.81000773111978,144.1981964111328,17.39340683046954,17.321021822650536,16.871701349877256,183.6300303141276,17.39098528831525,55.21160888671875,8.466006118722023,16.964441838958816,18.081591580396054
glass,trashnet\data\dataset-resized\glass\glass234.jpg,False,,512,384,1.3333333333333333,196608,167.62555440266928,144.25316874186197,129.55924479166666,18.615938470257962,17.953290667223882,17.603488922616165,167.6262461344401,18.61223920503355,58.499237060546875,9.63001411538866,18.717254314157696,18.125559552546374
glass,trashnet\data\dataset-resized\glass\glass235.jpg,False,,512,384,1.3333333333333333,196608,164.13048807779947,142.60779317220053,127.28613789876302,22.684598299327526,20.905966996804505,19.785628071587734,164.1587168375651,22.57925407187672,57.878753662109375,8.38265162800134,33.35171948681172,17.783258630810213
glass,trashnet\data\dataset-resized\glass\glass236.jpg,False,,512,384,1.3333333333333333,196608,207.37210083007812,190.12409464518228,174.35134887695312,35.31995492550497,34.393934795933184,33.39232868735843,207.37669372558594,35.30877249509272,42.574503580729164,15.062211058917798,83.50026950465205,15.603580740999734
glass,trashnet\data\dataset-resized\glass\glass237.jpg,False,,512,384,1.3333333333333333,196608,209.2710418701172,190.51939900716147,175.31024169921875,33.95162135779672,33.95787730245825,33.69341717257466,209.2714080810547,33.94983700498327,43.69096883138021,19.17716589153238,54.39348615951732,16.279728696480227
glass,trashnet\data\dataset-resized\glass\glass238.jpg,False,,512,384,1.3333333333333333,196608,200.96855672200522,182.15050760904947,166.23311869303384,46.53757348572668,46.14914272523812,44.07335192481764,200.97136433919272,46.527889667520846,48.41240946451823,23.517491058317468,39.574340793821555,17.105976452355996
glass,trashnet\data\dataset-resized\glass\glass239.jpg,False,,512,384,1.3333333333333333,196608,199.4520467122396,180.8028818766276,161.0234832763672,43.67859383274779,44.94221786256997,44.25765979959229,199.45421346028647,43.673919958409236,55.55231221516927,32.31666318488732,108.84373982374866,18.69184814879344
glass,trashnet\data\dataset-resized\glass\glass24.jpg,False,,512,384,1.3333333333333333,196608,187.76615397135416,179.08910115559897,165.13501993815103,44.55295550457276,40.01733869041806,36.646631842647885,189.21155802408853,42.74885366917592,35.54070027669271,28.95787938480113,23.623585948927545,23.24076257509375
glass,trashnet\data\dataset-resized\glass\glass240.jpg,False,,512,384,1.3333333333333333,196608,200.9113006591797,182.15605672200522,166.4466298421224,43.416576978801196,45.29148342237919,42.327324347378145,200.91260274251303,43.413806467351876,48.25765482584635,23.970404600881814,117.54887775818092,17.765828337380306
glass,trashnet\data\dataset-resized\glass\glass241.jpg,False,,512,384,1.3333333333333333,196608,186.23372395833334,175.76548767089844,155.54859924316406,48.4486000342556,32.25553577157236,40.81440956336551,191.40544637044272,36.16948464530523,52.83103942871094,30.470198808601516,50.80411194179518,23.571970211557783
glass,trashnet\data\dataset-resized\glass\glass242.jpg,False,,512,384,1.3333333333333333,196608,191.69018046061197,181.39508565266928,161.9850616455078,46.60531988829655,28.664648762593462,38.77946648818496,196.24871317545572,33.41145223199406,49.50200398763021,31.031383847651867,21.13154576695524,20.8652060165627
glass,trashnet\data\dataset-resized\glass\glass243.jpg,False,,512,384,1.3333333333333333,196608,186.34651692708334,186.02876790364584,157.1446278889974,74.69102509274232,48.479170231487075,63.73458147300432,199.00672403971353,54.92342993548186,65.91512552897136,47.920055821943066,39.74505999785227,31.77487015853204
glass,trashnet\data\dataset-resized\glass\glass244.jpg,False,,512,384,1.3333333333333333,196608,199.48180643717447,185.70116170247397,168.86109924316406,56.813796380058214,57.65391670302441,57.297063359663326,199.69441731770834,56.42484610359852,48.79181416829427,41.35407580027898,65.13129168249563,18.372188643099836
glass,trashnet\data\dataset-resized\glass\glass245.jpg,False,,512,384,1.3333333333333333,196608,204.09073893229166,186.2086435953776,170.39632161458334,52.01047660817308,46.92391708829335,45.51297072763443,204.26990763346353,51.54667514232875,43.811197916666664,13.047762972422781,35.854726100857896,18.766927918095007
glass,trashnet\data\dataset-resized\glass\glass246.jpg,False,,512,384,1.3333333333333333,196608,207.3206329345703,188.74959818522134,171.87391662597656,46.968673905406376,43.274569695205294,42.205314617308694,207.44297790527344,46.56597293337717,46.36234029134115,16.69137352876081,10.715316750704211,17.730381013430737
glass,trashnet\data\dataset-resized\glass\glass247.jpg,False,,512,384,1.3333333333333333,196608,199.80529276529947,182.52957153320312,165.84406534830728,56.12952844521683,52.95704321102749,51.50344863531973,200.04480489095053,55.54772768011095,48.53345743815104,25.840724478425226,74.92544046103849,20.41101152522171
glass,trashnet\data\dataset-resized\glass\glass248.jpg,False,,512,384,1.3333333333333333,196608,196.22733561197916,190.99948120117188,184.70281473795572,43.541274151846686,43.67310368975638,43.34513553969875,196.3083699544271,43.37528143778602,16.422475179036457,9.508838588656838,161.2358906860981,8.471665572611752
glass,trashnet\data\dataset-resized\glass\glass249.jpg,False,,512,384,1.3333333333333333,196608,171.82726542154947,170.25884501139322,166.7391560872396,25.370534796353315,25.71866774143868,26.908507651315148,172.3885294596354,25.300255547403932,9.416447957356771,6.827843977592195,51.15902204552871,4.959297394820201
glass,trashnet\data\dataset-resized\glass\glass25.jpg,False,,512,384,1.3333333333333333,196608,188.10960388183594,181.1508534749349,168.18657430013022,33.768886011911995,32.45093599344279,33.6467337503217,188.1336873372396,33.74878154765102,28.162119547526043,8.379232098832926,147.04321270808578,9.289290783800297
glass,trashnet\data\dataset-resized\glass\glass250.jpg,False,,512,384,1.3333333333333333,196608,194.01574198404947,188.67545064290366,185.79146830240884,54.141347918160875,58.83619847930128,59.53666798402604,194.13909403483072,53.91940958766836,19.25073750813802,36.18474241252522,50.92630512140588,11.878399080552748
glass,trashnet\data\dataset-resized\glass\glass251.jpg,False,,512,384,1.3333333333333333,196608,175.42290242513022,154.07439168294272,128.86061096191406,50.21526989332422,48.831909642246224,47.26919327544348,175.42291259765625,50.21523891444582,74.84898376464844,29.7350052667369,52.40306569760045,19.200309402270896
glass,trashnet\data\dataset-resized\glass\glass252.jpg,False,,512,384,1.3333333333333333,196608,200.20281982421875,196.84913635253906,192.5746053059896,48.45313352152212,50.93888665161454,51.413476039260324,200.90390014648438,47.708005125968164,14.370061238606771,27.46625741707395,176.24492105800246,17.334927821187772
glass,trashnet\data\dataset-resized\glass\glass253.jpg,False,,512,384,1.3333333333333333,196608,185.57904561360678,180.36915079752603,177.89684549967447,35.5480219274763,36.31775598081891,35.96622980659708,185.81712341308594,34.99926464015422,12.900599161783854,14.839306902439251,150.21125771082006,11.20148048500488
glass,trashnet\data\dataset-resized\glass\glass254.jpg,False,,512,384,1.3333333333333333,196608,197.88741556803384,194.84697469075522,193.29676310221353,33.82510112540378,35.131288018952816,36.24107605701769,198.34070332845053,33.57709805525144,8.683115641276041,15.746239183199405,109.17901940951644,10.533334471683164
glass,trashnet\data\dataset-resized\glass\glass255.jpg,False,,512,384,1.3333333333333333,196608,190.49556986490884,187.47955322265625,184.03789265950522,38.4271704805191,40.88944764770618,45.035196157254596,191.98331197102866,34.95457913596607,15.656158447265625,39.24915739630529,338.8156941085019,23.185216175780823
glass,trashnet\data\dataset-resized\glass\glass256.jpg,False,,512,384,1.3333333333333333,196608,192.18984985351562,187.64376322428384,181.71890258789062,58.13380798171013,61.092238038275525,61.157700391457965,192.35570271809897,58.05167473488516,20.44598388671875,32.77388417430613,27.770390825320245,12.21244288018923
glass,trashnet\data\dataset-resized\glass\glass257.jpg,False,,512,384,1.3333333333333333,196608,188.44452412923178,159.62753295898438,130.49022928873697,34.521129305891286,30.209803605444524,28.417801960283693,188.44534301757812,34.52029416604436,79.11278279622395,16.64652935193111,16.068160880331153,28.833644924640332
glass,trashnet\data\dataset-resized\glass\glass258.jpg,False,,512,384,1.3333333333333333,196608,211.44730631510416,210.9341278076172,200.2784678141276,39.1115020831691,43.46634491073372,64.41905788307298,215.64649963378906,41.24973159061832,29.1953125,46.13223289838413,16.818928943326075,33.30781898975996
glass,trashnet\data\dataset-resized\glass\glass259.jpg,False,,512,384,1.3333333333333333,196608,192.56788126627603,193.9799346923828,192.51944986979166,36.15829000828362,37.88792394275978,49.55690567359406,198.4418741861979,38.03148723481786,19.47521464029948,33.16322857499439,36.02476501462257,17.508215759960223
glass,trashnet\data\dataset-resized\glass\glass26.jpg,False,,512,384,1.3333333333333333,196608,193.26891072591147,181.94066365559897,163.36075846354166,58.74118346766856,54.822349636295215,53.62016762485402,195.26214090983072,54.46783751243562,51.796223958333336,45.2020725819702,344.4771118147505,28.73463268034307
glass,trashnet\data\dataset-resized\glass\glass260.jpg,False,,512,384,1.3333333333333333,196608,162.37133280436197,146.78211975097656,123.72717793782552,87.76636549174759,80.80546548770319,74.39436819362105,162.3954874674479,87.7307618030934,78.37637329101562,47.88308693357591,360.0154465502904,24.403033816318974
glass,trashnet\data\dataset-resized\glass\glass261.jpg,False,,512,384,1.3333333333333333,196608,199.11885579427084,206.01747131347656,202.0209706624349,51.483846091517286,46.50121242821412,59.13070840573726,209.33707173665366,47.903108659130645,21.243392944335938,29.105705095028174,76.12185621096027,17.312139710410705
glass,trashnet\data\dataset-resized\glass\glass262.jpg,False,,512,384,1.3333333333333333,196608,211.3214111328125,214.6875457763672,215.87639363606772,37.143352823823435,34.271494457635804,43.1030196261686,219.1087646484375,34.71824268311768,14.585973103841146,24.23100546736351,12.16039473002052,11.445578858660632
glass,trashnet\data\dataset-resized\glass\glass263.jpg,False,,512,384,1.3333333333333333,196608,200.2626953125,196.39202880859375,197.99872843424478,19.323754357399295,32.0231288920208,39.69031576310914,206.26065572102866,20.614927747979255,19.692774454752605,36.011030249051984,79.29075620941714,26.47257089585316
glass,trashnet\data\dataset-resized\glass\glass264.jpg,False,,512,384,1.3333333333333333,196608,198.84934997558594,195.10504150390625,195.2052205403646,25.866538897942082,34.06052223052063,43.25831560881347,204.1418253580729,27.180996414206554,19.677215576171875,37.1599231838049,160.3585212665041,27.51165498579867
glass,trashnet\data\dataset-resized\glass\glass265.jpg,False,,512,384,1.3333333333333333,196608,199.09197998046875,199.40333557128906,202.77765909830728,23.300562048646,24.316856159297114,26.42451277961379,205.2450408935547,23.281888106562892,11.122477213541666,12.870857386845977,82.05524484316508,11.410499335442662
glass,trashnet\data\dataset-resized\glass\glass266.jpg,False,,512,384,1.3333333333333333,196608,189.79724629720053,198.4542236328125,192.09832255045572,47.411654723357856,38.587786314697276,55.78432158868065,204.11058044433594,37.16185494679658,30.592274983723957,42.43493854040135,110.07009863853455,31.097187060478923
glass,trashnet\data\dataset-resized\glass\glass267.jpg,False,,512,384,1.3333333333333333,196608,182.69176737467447,194.84500122070312,187.75533548990884,60.14013395944575,47.339719309348695,64.74032924718323,199.61122131347656,47.2152711465801,35.448588053385414,48.644059752394824,159.65524792792795,30.6794914925863
glass,trashnet\data\dataset-resized\glass\glass268.jpg,False,,512,384,1.3333333333333333,196608,186.31303914388022,199.76620483398438,183.748291015625,64.46752954933919,48.01225905017329,68.96946989676731,205.4117685953776,46.658083904825745,41.8965098063151,55.68392469489396,155.0423293291436,44.89409455446485
glass,trashnet\data\dataset-resized\glass\glass269.jpg,False,,512,384,1.3333333333333333,196608,180.4854482014974,187.2728017171224,201.40587361653647,26.64071400424488,25.65324017121533,28.15524687370918,201.4084726969401,28.150033976413553,26.874369303385418,8.544587395773164,125.2697955353393,10.94794568333883
glass,trashnet\data\dataset-resized\glass\glass27.jpg,False,,512,384,1.3333333333333333,196608,164.25262959798178,166.78131103515625,171.89561971028647,68.77682712042878,70.33027311718772,79.26527438600617,177.96666971842447,73.0068490142119,35.89257303873698,40.667296443408034,355.38318877749975,19.839012563124825
glass,trashnet\data\dataset-resized\glass\glass270.jpg,False,,512,384,1.3333333333333333,196608,159.38731384277344,166.06395975748697,182.7881317138672,19.652088098753463,17.525809114498774,18.212852487747874,182.79109700520834,18.214452944357255,33.105387369791664,14.313446035635472,45.44794198185102,13.453582500338879
glass,trashnet\data\dataset-resized\glass\glass271.jpg,False,,512,384,1.3333333333333333,196608,194.88348388671875,198.64807637532553,206.05824279785156,49.3348552459935,54.71031504431088,59.982781209736174,209.18974812825522,53.75646343581709,25.279067993164062,23.811982597428347,170.36519876678685,13.562917149227623
glass,trashnet\data\dataset-resized\glass\glass272.jpg,False,,512,384,1.3333333333333333,196608,190.75942993164062,188.16380818684897,182.9299112955729,47.432409631644106,52.41749170509128,58.61784921845343,192.7760772705078,48.375572959632635,21.850392659505207,35.51623317667127,299.76119484874005,20.097338382963006
glass,trashnet\data\dataset-resized\glass\glass273.jpg,False,,512,384,1.3333333333333333,196608,189.0386962890625,189.53011067708334,186.97179158528647,53.15133172863641,55.47660383736189,58.00359655853631,192.84880574544272,54.42470861170148,15.532063802083334,19.854916051069512,290.30154920842807,14.36393093630884
glass,trashnet\data\dataset-resized\glass\glass274.jpg,False,,512,384,1.3333333333333333,196608,197.4747111002604,197.03143310546875,195.34474182128906,42.14278363325769,42.36684221381347,42.163017029208966,197.9457041422526,41.398051430842784,5.5969899495442705,11.098223060827825,101.54196500154733,4.446775585420641
glass,trashnet\data\dataset-resized\glass\glass275.jpg,False,,512,384,1.3333333333333333,196608,205.27544148763022,205.0149129231771,203.41031392415366,37.509615313343225,37.59177397676197,38.15105494738718,205.8053232828776,36.98232140771249,4.7606557210286455,8.935431159958977,87.82750982229805,4.686487932794381
glass,trashnet\data\dataset-resized\glass\glass276.jpg,False,,512,384,1.3333333333333333,196608,198.7864227294922,189.3686981201172,177.76585896809897,34.161799089524706,32.25911001949578,33.89414818231202,198.81373596191406,34.105611979213485,28.2054443359375,12.045513243715217,42.12426854584677,11.432987078544961
glass,trashnet\data\dataset-resized\glass\glass277.jpg,False,,512,384,1.3333333333333333,196608,164.05524190266928,171.87378438313803,176.43750508626303,72.64194818279243,66.32887192843985,80.11024762615767,181.6677703857422,71.16351209263132,43.96898396809896,52.7799441839213,123.1406939715768,15.954564892049667
glass,trashnet\data\dataset-resized\glass\glass278.jpg,False,,512,384,1.3333333333333333,196608,137.3637949625651,139.84076436360678,127.15775553385417,82.23980960706716,78.12928666006412,79.51226331560304,146.02074178059897,77.71656907847462,53.01648457845052,42.27078076546516,559.0094340236392,32.5135181399001
glass,trashnet\data\dataset-resized\glass\glass279.jpg,False,,512,384,1.3333333333333333,196608,167.24846394856772,178.40785217285156,187.38605244954428,31.50842467469164,26.56127759880813,31.826870771884344,187.68797302246094,31.375935297629457,28.629750569661457,7.093355658181011,38.78657982156923,14.204609148977536
glass,trashnet\data\dataset-resized\glass\glass28.jpg,False,,512,384,1.3333333333333333,196608,179.191650390625,161.7562052408854,135.0003865559896,61.9464214783928,58.1169689875317,58.934488249977804,179.8284149169922,60.51064316535998,75.49900309244792,45.69131033881092,505.22521400262826,23.73691067785662
glass,trashnet\data\dataset-resized\glass\glass280.jpg,False,,512,384,1.3333333333333333,196608,181.7311045328776,173.2145233154297,156.35332743326822,32.738921822073465,31.45651934179906,34.365964603488464,181.76019287109375,32.662322779827036,37.37200419108073,10.37019573596352,153.04066173046726,11.084370580010576
glass,trashnet\data\dataset-resized\glass\glass281.jpg,False,,512,384,1.3333333333333333,196608,190.94002278645834,190.46704610188803,188.44805908203125,29.544256838261028,28.644085158395864,34.252180532527234,191.20437622070312,28.801110853273464,5.5137888590494795,23.70144633223386,19.447489420469434,9.80024710027158
glass,trashnet\data\dataset-resized\glass\glass282.jpg,False,,512,384,1.3333333333333333,196608,178.41146341959634,165.43948364257812,150.104736328125,35.36558645377232,34.73134604347834,37.81508183479197,178.4128621419271,35.368269615811535,43.22809346516927,16.537248302041476,201.74424105220362,13.700551865549041
glass,trashnet\data\dataset-resized\glass\glass283.jpg,False,,512,384,1.3333333333333333,196608,201.38019307454428,178.73164876302084,162.32671610514322,42.34544723568672,54.236246397803455,53.74031073674965,201.3802235921224,42.34538870655364,56.25304667154948,39.343367962024224,319.74447918341804,31.618956149494633
glass,trashnet\data\dataset-resized\glass\glass284.jpg,False,,512,384,1.3333333333333333,196608,178.74334716796875,182.48577880859375,188.31802876790366,37.40053454461445,34.89497401365007,44.02588652788714,190.66812133789062,40.61759240590787,16.401560465494793,8.631557106485802,155.77704155918522,10.307114980065185
glass,trashnet\data\dataset-resized\glass\glass285.jpg,False,,512,384,1.3333333333333333,196608,166.4181671142578,168.11669413248697,180.46826680501303,61.93470383243754,63.81642556511729,68.91714463903992,181.162841796875,67.47444503448658,26.134012858072918,24.093934400852746,38.04708848138237,10.14098545504596
glass,trashnet\data\dataset-resized\glass\glass286.jpg,False,,512,384,1.3333333333333333,196608,188.1908721923828,172.97566731770834,154.11339823404947,42.02355321673187,39.74814533201061,40.699415067199624,188.19115702311197,42.02339881423673,49.41997782389323,19.896288590028828,261.0269265347678,15.751275092968832
glass,trashnet\data\dataset-resized\glass\glass287.jpg,False,,512,384,1.3333333333333333,196608,160.78837076822916,170.7083943684896,183.29822794596353,33.84080624771439,30.409536618099725,35.02431230018245,183.4577178955078,34.69995498499413,32.65874735514323,9.244507772278315,6.326561617328683,14.613240499508837
glass,trashnet\data\dataset-resized\glass\glass288.jpg,False,,512,384,1.3333333333333333,196608,192.43010457356772,187.27540588378906,177.02596028645834,23.628469545107635,22.386095713154994,27.926837294354538,192.77954610188803,23.560104868092992,21.346755981445312,25.76008531028776,75.89996807378095,20.436439406642243
glass,trashnet\data\dataset-resized\glass\glass289.jpg,False,,512,384,1.3333333333333333,196608,198.2471466064453,186.14009602864584,174.7998301188151,39.90980252445413,37.76229309240767,38.743090421799785,198.25092569986978,39.895460777984205,31.929921468098957,11.618370973483831,96.90225714566704,10.443195151530379
glass,trashnet\data\dataset-resized\glass\glass29.jpg,False,,512,384,1.3333333333333333,196608,170.88204447428384,172.0793711344401,184.36408487955728,34.61836243273544,40.966643893949026,45.36985886023898,187.6366984049479,37.64185383079413,30.9041748046875,27.938545420574247,33.1993836236652,19.57063176023109
glass,trashnet\data\dataset-resized\glass\glass290.jpg,False,,512,384,1.3333333333333333,196608,166.68208821614584,177.05831909179688,173.3650156656901,77.88665933183346,67.72797756822389,89.70242682712718,185.32449849446616,72.71132735170598,52.27324930826823,67.58381415823304,28.654162829120953,24.35324185144841
glass,trashnet\data\dataset-resized\glass\glass291.jpg,False,,512,384,1.3333333333333333,196608,163.60574340820312,169.32599385579428,164.0637410481771,75.64182155679012,70.12974712968641,90.46755082719564,177.04107666015625,75.27234799449147,50.63943990071615,61.61137107392709,112.54843582582869,22.156559756253067
